File,Plant,Trial,DownTime,DownTime_n,GenDownTime,MilkType,BME,BME_Rep,Day,Date,PlateType,Concentration,TNTC_Atyp,Dilution,Date/Time,Mode,Counted Colonies,COCOA SEDIMENTATION,NOT UNIFORM APPEARANCE,Chocolate Aroma,ATYPICAL CHOCOLATE AROMA,"Please describe what you meant by ATYPICAL CHOCOLATE AROMA

Text",Chocolate COLOR,Chocolate FLAVOR,ATYPICAL CHOCOLATE FLAVOR,"Please describe what you meant by ATYPICAL CHOCOLATE FLAVOR

Text",Sweetness,Viscosity,OVERALL FLAVOR SCORE,"OVERALL COMMENT

Text",BME_rep,ACID,ASTRINGENT,BARNY/COWY,"barny/cowy comment

Text",BITTER AT,COOKED,FEED,FLAT,FOREIGN,"foreign/chemical  comment

Text",FRUITY/FERMENTED,LACK OF FRESHNESS,LIGHT OXIDIZED,LIPID OXIDIZED,MALTY,MILK CARTON,RANCID,UNCLEAN,COAGULATED,OTHER,"other comment

Text",Sample Identifier,Serving Position,SEDIMENTATION,"CHOCOLATE Color representation

1=1
2=2
3=3
4=4
5=5
6=6
7=7
8=8
9=9",CHOCOLATE Aroma Intensity,Chocolate FLAVOR Intensity,SWEETNESS INTENSITY,VISCOSITY INTENSITY,"Mouthfeel comment

Text",BITTER,BAND-AID-chocolate only,"OVERALL COMMENT

Text 2","Please describe what you meant by ATYPICAL AROMA

Text","Please describe what you meant by ATYPICAL FLAVOR

Text"
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,2,7,,SPC,1721854.375,,100,Fri Feb 12 10:10:05 EST 2021,E Mode 50ul,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,1,7,,SPC,815324.125,TNTC,100,Fri Feb 12 10:09:30 EST 2021,E Mode 50ul,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,1,7,,SPC,232000,TNTC,100,Fri Feb 12 10:09:14 EST 2021,E Mode 50ul,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,4,7,,SPC,1021611,,100,Fri Feb 12 10:08:04 EST 2021,E Mode 50ul,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,4,7,,SPC,1349337.75,,100,Fri Feb 12 10:05:06 EST 2021,E Mode 50ul,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,3,7,,SPC,250000,,100,Fri Feb 12 10:03:22 EST 2021,E Mode 50ul,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,3,7,,SPC,182000,,100,Fri Feb 12 10:02:55 EST 2021,E Mode 50ul,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,2,7,,SPC,3959627.25,,100,Fri Feb 12 10:00:56 EST 2021,E Mode 50ul,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,2,7,,SPC,4177018.5,,100,Fri Feb 12 10:00:44 EST 2021,E Mode 50ul,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,1,7,,SPC,923379.125,,100,Fri Feb 12 10:00:22 EST 2021,E Mode 50ul,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,1,7,,SPC,992141.4375,,100,Fri Feb 12 10:00:09 EST 2021,E Mode 50ul,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,4,7,,SPC,40,,1,Fri Feb 12 09:59:26 EST 2021,E Mode 50ul,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,4,7,,SPC,0,,1,Fri Feb 12 09:58:48 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,3,7,,SPC,20,,1,Fri Feb 12 09:58:14 EST 2021,E Mode 50ul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,3,7,,SPC,0,,1,Fri Feb 12 09:57:43 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,2,7,,SPC,2480,,1,Fri Feb 12 09:57:02 EST 2021,E Mode 50ul,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,2,7,,SPC,2760,,1,Fri Feb 12 09:55:36 EST 2021,E Mode 50ul,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,1,7,,SPC,32000,,100,Fri Feb 12 09:53:29 EST 2021,E Mode 50ul,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,1,7,,SPC,6000,,100,Fri Feb 12 09:52:51 EST 2021,E Mode 50ul,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,4,14,,CVTA,0,,1,Tue Feb 16 12:18:44 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,3,14,,CVTA,340,,1,Tue Feb 16 12:18:26 EST 2021,E Mode 50ul,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,2,14,,CVTA,0,,1,Tue Feb 16 12:18:02 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,1,14,,CVTA,0,,1,Tue Feb 16 12:17:45 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,4,14,,CVTA,0,,1,Tue Feb 16 12:17:26 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,3,14,,CVTA,0,,1,Tue Feb 16 12:17:10 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,2,14,,CVTA,1071.295776,,1,Tue Feb 16 12:16:55 EST 2021,E Mode 50ul,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,1,14,,CVTA,0,,1,Tue Feb 16 12:16:13 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,4,14,,CVTA,0,,1,Tue Feb 16 12:15:46 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,3,14,,CVTA,32171.65039,,1,Tue Feb 16 12:15:27 EST 2021,E Mode 50ul,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,2,14,,CVTA,0,,1,Tue Feb 16 12:14:53 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,1,14,,CVTA,0,,1,Tue Feb 16 12:14:38 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,4,14,,CVTA,0,,1,Tue Feb 16 12:14:16 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,3,14,,CVTA,0,,1,Tue Feb 16 12:14:04 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,2,14,,CVTA,0,,1,Tue Feb 16 12:13:53 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,1,14,,CVTA,4.41E+08,,10000,Tue Feb 16 12:13:33 EST 2021,E Mode 50ul,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,4,14,,CVTA,0,,1,Tue Feb 16 12:12:59 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,3,14,,CVTA,80.92723846,,1,Tue Feb 16 12:12:43 EST 2021,E Mode 50ul,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,2,14,,CVTA,5.97E+07,,10000,Tue Feb 16 12:12:09 EST 2021,E Mode 50ul,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,1,14,,CVTA,0,,1,Tue Feb 16 12:11:33 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,4,14,,CVTA,0,,1,Tue Feb 16 12:11:13 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,3,14,,CVTA,1.64E+08,,10000,Tue Feb 16 12:10:55 EST 2021,E Mode 50ul,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,1,14,,CVTA,5.82E+08,,10000,Tue Feb 16 12:10:05 EST 2021,E Mode 50ul,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,4,14,,CVTA,4.13E+08,,10000,Tue Feb 16 12:09:08 EST 2021,E Mode 50ul,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,3,14,,CVTA,1.94E+08,,10000,Tue Feb 16 12:08:51 EST 2021,E Mode 50ul,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,2,14,,CVTA,4.26E+07,,10000,Tue Feb 16 12:08:28 EST 2021,E Mode 50ul,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,1,14,,CVTA,4.50E+08,,10000,Tue Feb 16 12:08:09 EST 2021,E Mode 50ul,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,4,14,,CVTA,0,,1,Tue Feb 16 12:07:42 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,3,14,,CVTA,3.88E+07,,10000,Tue Feb 16 12:07:14 EST 2021,E Mode 50ul,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,2,14,,CVTA,2.09E+08,,10000,Tue Feb 16 12:06:30 EST 2021,E Mode 50ul,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,B,1,14,,CVTA,2.55E+08,,10000,Tue Feb 16 12:05:47 EST 2021,E Mode 50ul,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,4,14,,SPC,1.35E+07,,10000,Tue Feb 16 12:04:13 EST 2021,E Mode 50ul,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,4,14,,SPC,1.60E+07,,10000,Tue Feb 16 12:03:32 EST 2021,E Mode 50ul,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,3,14,,SPC,1.08E+07,,10000,Tue Feb 16 12:02:46 EST 2021,E Mode 50ul,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,3,14,,SPC,1.43E+07,,10000,Tue Feb 16 12:02:06 EST 2021,E Mode 50ul,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,2,14,,SPC,2.16E+07,,10000,Tue Feb 16 12:01:13 EST 2021,E Mode 50ul,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,2,14,,SPC,2.97E+07,,10000,Tue Feb 16 12:00:38 EST 2021,E Mode 50ul,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,1,14,,SPC,3.18E+07,,10000,Tue Feb 16 11:59:09 EST 2021,E Mode 50ul,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,E,1,14,,SPC,8.30E+07,,10000,Tue Feb 16 11:58:04 EST 2021,E Mode 50ul,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,4,14,,SPC,226000,,100,Tue Feb 16 11:56:36 EST 2021,E Mode 50ul,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,4,14,,SPC,309414.7188,,100,Tue Feb 16 11:56:06 EST 2021,E Mode 50ul,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,3,14,,SPC,1.38E+07,,10000,Tue Feb 16 11:54:44 EST 2021,E Mode 50ul,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,3,14,,SPC,1.48E+07,,10000,Tue Feb 16 11:54:18 EST 2021,E Mode 50ul,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,2,14,,SPC,300652.7813,,100,Tue Feb 16 11:53:21 EST 2021,E Mode 50ul,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,2,14,,SPC,2821390.5,,100,Tue Feb 16 11:52:18 EST 2021,E Mode 50ul,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,1,14,,SPC,1.76E+07,,10000,Tue Feb 16 11:51:06 EST 2021,E Mode 50ul,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,C1,B,1,14,,SPC,1.37E+07,,10000,Tue Feb 16 11:50:04 EST 2021,E Mode 50ul,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,4,14,,SPC,536171.25,,100,Tue Feb 16 11:48:54 EST 2021,E Mode 50ul,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,4,14,,SPC,314000,,100,Tue Feb 16 11:47:13 EST 2021,E Mode 50ul,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,3,14,,SPC,6367187.5,TNTC,100,Tue Feb 16 11:46:00 EST 2021,E Mode 50ul,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,3,14,,SPC,342000,TNTC,100,Tue Feb 16 11:45:50 EST 2021,E Mode 50ul,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,2,14,,SPC,193499.2656,,100,Tue Feb 16 11:45:21 EST 2021,E Mode 50ul,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,2,14,,SPC,282000,,100,Tue Feb 16 11:44:24 EST 2021,E Mode 50ul,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,1,14,,SPC,308000,,100,Tue Feb 16 11:43:20 EST 2021,E Mode 50ul,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,E,1,14,,SPC,282182.4375,,100,Tue Feb 16 11:42:19 EST 2021,E Mode 50ul,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,4,14,,SPC,560,,1,Tue Feb 16 11:40:57 EST 2021,E Mode 50ul,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,4,14,,SPC,580,,1,Tue Feb 16 11:40:45 EST 2021,E Mode 50ul,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,3,14,,SPC,324468.5313,,100,Tue Feb 16 11:39:58 EST 2021,E Mode 50ul,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,3,14,,SPC,358062.375,,100,Tue Feb 16 11:38:27 EST 2021,E Mode 50ul,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,2,14,,SPC,28105.58984,,1,Tue Feb 16 11:36:27 EST 2021,E Mode 50ul,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,2,14,,SPC,3140,,1,Tue Feb 16 11:34:59 EST 2021,E Mode 50ul,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,1,14,,SPC,3.71E+08,,10000,Tue Feb 16 11:33:22 EST 2021,E Mode 50ul,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,CS,B,1,14,,SPC,3.52E+08,,10000,Tue Feb 16 11:32:26 EST 2021,E Mode 50ul,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,4,14,,SPC,360,,1,Tue Feb 16 11:30:24 EST 2021,E Mode 50ul,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,4,14,,SPC,260,,1,Tue Feb 16 11:29:33 EST 2021,E Mode 50ul,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,3,14,,SPC,260,,1,Tue Feb 16 11:28:44 EST 2021,E Mode 50ul,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,3,14,,SPC,260,,1,Tue Feb 16 11:28:07 EST 2021,E Mode 50ul,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,2,14,,SPC,3.26E+07,,10000,Tue Feb 16 11:27:13 EST 2021,E Mode 50ul,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,2,14,,SPC,3.38E+07,,10000,Tue Feb 16 11:26:31 EST 2021,E Mode 50ul,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,1,14,,SPC,80,,1,Tue Feb 16 11:25:37 EST 2021,E Mode 50ul,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,E,1,14,,SPC,160,,1,Tue Feb 16 11:24:52 EST 2021,E Mode 50ul,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,4,14,,SPC,0,,1,Tue Feb 16 11:24:00 EST 2021,E Mode 50ul,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,4,14,,SPC,40,,1,Tue Feb 16 11:23:36 EST 2021,E Mode 50ul,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,3,14,,SPC,26000,,100,Tue Feb 16 11:22:58 EST 2021,E Mode 50ul,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,3,14,,SPC,40000,,100,Tue Feb 16 11:22:07 EST 2021,E Mode 50ul,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,1,14,,SPC,8.48E+08,TNTC,10000,Tue Feb 16 11:21:25 EST 2021,E Mode 50ul,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,W1,B,1,14,,SPC,1.20E+09,TNTC,10000,Tue Feb 16 11:21:09 EST 2021,E Mode 50ul,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,4,14,,SPC,2.78E+08,,10000,Tue Feb 16 11:20:07 EST 2021,E Mode 50ul,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,4,14,,SPC,2.76E+08,,10000,Tue Feb 16 11:18:32 EST 2021,E Mode 50ul,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,3,14,,SPC,210000,,100,Tue Feb 16 11:17:39 EST 2021,E Mode 50ul,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,3,14,,SPC,214000,,100,Tue Feb 16 11:16:59 EST 2021,E Mode 50ul,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,2,14,,SPC,13576.15918,,1,Tue Feb 16 11:16:11 EST 2021,E Mode 50ul,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,2,14,,SPC,5600.247559,,1,Tue Feb 16 11:15:49 EST 2021,E Mode 50ul,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,2,2,,,,WS,E,1,14,,SPC,1.34E+08,,10000,Tue Feb 16 11:14:51 EST 2021,E Mode 50ul,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
